epoch,step,train/loss,train/reward,val/reward
268,22595,,,-41.63600158691406
269,22599,-12.358762741088867,-39.66666793823242,
269,22649,76.14431762695312,-39.083335876464844,
269,22679,,,-41.63600158691406
270,22699,101.55120086669922,-39.04166793823242,
270,22749,-52.77783203125,-40.458335876464844,
270,22763,,,-41.63600158691406
271,22799,-8.009331703186035,-39.458335876464844,
271,22847,,,-41.63600158691406
272,22849,97.23406982421875,-39.79166793823242,
272,22899,168.52239990234375,-38.625,
272,22931,,,-41.63600158691406
273,22949,180.05422973632812,-38.083335876464844,
273,22999,70.90330505371094,-38.708335876464844,
273,23015,,,-41.63600158691406
274,23049,70.81547546386719,-38.79166793823242,
274,23099,-101.80485534667969,-41.625,
274,23099,,,-41.63600158691406
275,23149,88.11470794677734,-38.458335876464844,
275,23183,,,-41.63600158691406
276,23199,51.581642150878906,-41.0,
276,23249,190.815673828125,-38.833335876464844,
276,23267,,,-41.63600158691406
277,23299,-55.501644134521484,-41.54166793823242,
277,23349,133.84829711914062,-39.41666793823242,
277,23351,,,-41.63600158691406
278,23399,174.91488647460938,-39.333335876464844,
278,23435,,,-41.63600158691406
279,23449,87.08809661865234,-39.54166793823242,
279,23499,62.796844482421875,-39.083335876464844,
279,23519,,,-41.63600158691406
280,23549,26.837074279785156,-39.04166793823242,
280,23599,181.95970153808594,-40.16666793823242,
280,23603,,,-41.63600158691406
281,23649,117.05899047851562,-38.208335876464844,
281,23687,,,-41.63600158691406
282,23699,153.20799255371094,-39.16666793823242,
282,23749,95.25172424316406,-39.875,
282,23771,,,-41.63600158691406
283,23799,115.12810516357422,-37.25,
283,23849,67.98435974121094,-37.5,
283,23855,,,-41.63600158691406
284,23899,197.97164916992188,-39.54166793823242,
284,23939,,,-41.63600158691406
285,23949,-58.164451599121094,-40.66666793823242,
285,23999,73.68594360351562,-39.083335876464844,
285,24023,,,-41.63600158691406
286,24049,187.1372528076172,-37.833335876464844,
286,24099,85.43275451660156,-38.16666793823242,
286,24107,,,-41.63600158691406
287,24149,64.93116760253906,-39.125,
287,24191,,,-41.63600158691406
288,24199,127.91233825683594,-39.41666793823242,
288,24249,40.88547134399414,-41.29166793823242,
288,24275,,,-41.63600158691406
289,24299,72.53890991210938,-39.41666793823242,
289,24349,80.09152221679688,-38.54166793823242,
289,24359,,,-41.63600158691406
290,24399,197.58270263671875,-38.16666793823242,
290,24443,,,-41.63600158691406
291,24449,148.61575317382812,-39.583335876464844,
291,24499,123.20333099365234,-40.0,
291,24527,,,-41.63600158691406
292,24549,141.4933319091797,-39.833335876464844,
292,24599,89.42814636230469,-40.125,
292,24611,,,-41.63600158691406
293,24649,212.34762573242188,-37.79166793823242,
293,24695,,,-41.63600158691406
294,24699,116.09706115722656,-38.54166793823242,
294,24749,161.99551391601562,-39.708335876464844,
294,24779,,,-41.63600158691406
295,24799,76.37652587890625,-37.958335876464844,
295,24849,102.56304168701172,-39.0,
295,24863,,,-41.63600158691406
296,24899,152.71084594726562,-37.875,
296,24947,,,-41.63600158691406
297,24949,162.577392578125,-38.208335876464844,
297,24999,109.84014892578125,-40.29166793823242,
297,25031,,,-41.63600158691406
298,25049,181.15243530273438,-38.29166793823242,
298,25099,157.2606658935547,-38.0,
298,25115,,,-41.63600158691406
299,25149,216.603515625,-37.875,
299,25199,174.84854125976562,-39.0,
299,25199,,,-41.63600158691406
