epoch,step,train/loss,train/reward,val/reward
29,2499,3458.39013671875,-259.66668701171875,
29,2519,,,-272.22100830078125
30,2549,3447.63037109375,-258.29168701171875,
30,2599,4933.244140625,-251.08334350585938,
30,2603,,,-272.22100830078125
31,2649,4360.84521484375,-257.8333435058594,
31,2687,,,-272.22100830078125
32,2699,2907.95068359375,-256.25,
32,2749,4407.8798828125,-256.2083435058594,
32,2771,,,-272.22100830078125
33,2799,5025.42333984375,-252.0,
33,2849,2723.5546875,-253.20834350585938,
33,2855,,,-272.22100830078125
34,2899,2712.00146484375,-258.54168701171875,
34,2939,,,-272.22100830078125
35,2949,5931.849609375,-255.45834350585938,
35,2999,7171.93505859375,-254.08334350585938,
35,3023,,,-272.22100830078125
36,3049,3854.428466796875,-250.1666717529297,
36,3099,4508.796875,-254.5416717529297,
36,3107,,,-272.22100830078125
37,3149,3586.612060546875,-258.0,
37,3191,,,-272.22100830078125
38,3199,2828.072265625,-259.25,
38,3249,2957.20703125,-250.6666717529297,
38,3275,,,-272.22100830078125
39,3299,4707.95947265625,-250.33334350585938,
39,3349,6134.326171875,-251.375,
39,3359,,,-272.22100830078125
40,3399,4192.28759765625,-251.95834350585938,
40,3443,,,-272.22100830078125
41,3449,2527.80810546875,-256.79168701171875,
41,3499,5009.2490234375,-250.7916717529297,
41,3527,,,-272.22100830078125
42,3549,5607.55078125,-255.33334350585938,
42,3599,1999.4638671875,-252.70834350585938,
42,3611,,,-272.22100830078125
43,3649,3449.96142578125,-253.0416717529297,
43,3695,,,-272.22100830078125
44,3699,4282.3916015625,-258.7083435058594,
44,3749,784.08447265625,-259.125,
44,3779,,,-272.22100830078125
45,3799,4585.09765625,-253.33334350585938,
45,3849,4540.13818359375,-255.6666717529297,
45,3863,,,-272.22100830078125
46,3899,4418.46142578125,-253.7916717529297,
46,3947,,,-272.22100830078125
47,3949,2909.3095703125,-256.625,
47,3999,4190.0751953125,-254.83334350585938,
47,4031,,,-272.22100830078125
48,4049,5303.71240234375,-255.95834350585938,
48,4099,4691.27880859375,-251.83334350585938,
48,4115,,,-272.22100830078125
49,4149,4649.73193359375,-254.4166717529297,
49,4199,3084.787109375,-257.25,
49,4199,,,-272.22100830078125
50,4249,3370.270263671875,-258.91668701171875,
50,4283,,,-272.22100830078125
51,4299,3171.127685546875,-255.1666717529297,
51,4349,4736.4521484375,-251.70834350585938,
51,4367,,,-272.22100830078125
52,4399,5290.37939453125,-247.20834350585938,
52,4449,4335.7109375,-256.04168701171875,
52,4451,,,-272.22100830078125
53,4499,1749.190185546875,-258.16668701171875,
53,4535,,,-272.22100830078125
54,4549,2872.795654296875,-257.125,
54,4599,3868.889404296875,-252.875,
54,4619,,,-272.22100830078125
55,4649,3831.748779296875,-257.625,
55,4699,2487.52294921875,-254.58334350585938,
55,4703,,,-272.22100830078125
56,4749,3659.255615234375,-261.5,
56,4787,,,-272.22100830078125
57,4799,3269.08154296875,-260.3333435058594,
57,4849,6005.107421875,-257.9583435058594,
57,4871,,,-272.22100830078125
58,4899,3133.24365234375,-254.625,
58,4949,3176.134765625,-254.4166717529297,
58,4955,,,-272.22100830078125
59,4999,7108.130859375,-250.9166717529297,
59,5039,,,-272.22100830078125
60,5049,6865.4619140625,-253.5,
60,5099,4519.07666015625,-255.83334350585938,
60,5123,,,-272.22100830078125
61,5149,3943.750732421875,-253.6666717529297,
61,5199,1644.3876953125,-260.41668701171875,
61,5207,,,-272.22100830078125
62,5249,4733.40478515625,-250.33334350585938,
62,5291,,,-272.22100830078125
63,5299,3621.017578125,-251.125,
63,5349,2269.2666015625,-252.6666717529297,
63,5375,,,-272.22100830078125
64,5399,2946.4951171875,-250.7916717529297,
64,5449,2978.97509765625,-252.0,
64,5459,,,-272.22100830078125
65,5499,3997.1640625,-259.5,
65,5543,,,-272.22100830078125
66,5549,4783.4814453125,-254.1666717529297,
66,5599,4897.79248046875,-250.75,
66,5627,,,-272.22100830078125
67,5649,4553.607421875,-252.6666717529297,
67,5699,3042.13330078125,-249.45834350585938,
67,5711,,,-272.22100830078125
68,5749,4432.53125,-253.0,
68,5795,,,-272.22100830078125
69,5799,5600.74365234375,-248.58334350585938,
69,5849,4225.32421875,-250.125,
69,5879,,,-272.22100830078125
70,5899,3919.299560546875,-251.7916717529297,
70,5949,3993.313232421875,-254.2916717529297,
70,5963,,,-272.22100830078125
71,5999,4604.6337890625,-257.04168701171875,
71,6047,,,-272.22100830078125
72,6049,4503.28759765625,-255.70834350585938,
72,6099,3649.43408203125,-256.875,
72,6131,,,-272.22100830078125
73,6149,2567.79248046875,-254.5416717529297,
73,6199,5810.31982421875,-247.58334350585938,
73,6215,,,-272.22100830078125
74,6249,4073.95458984375,-254.83334350585938,
74,6299,2858.863525390625,-259.5,
74,6299,,,-272.22100830078125
75,6349,4244.68505859375,-255.95834350585938,
75,6383,,,-272.22100830078125
76,6399,2280.87939453125,-257.0,
76,6449,2483.287109375,-250.95834350585938,
76,6467,,,-272.22100830078125
77,6499,7070.01708984375,-250.08334350585938,
77,6549,5913.4267578125,-251.375,
77,6551,,,-272.22100830078125
78,6599,3213.892333984375,-257.75,
78,6635,,,-272.22100830078125
79,6649,2208.8017578125,-260.375,
79,6699,2073.85107421875,-255.2916717529297,
79,6719,,,-272.22100830078125
80,6749,2123.4365234375,-261.0,
80,6799,1695.7821044921875,-259.375,
80,6803,,,-272.22100830078125
81,6849,3069.873779296875,-257.41668701171875,
81,6887,,,-272.22100830078125
82,6899,4709.71044921875,-251.125,
82,6949,2710.18505859375,-252.58334350585938,
82,6971,,,-272.22100830078125
83,6999,6292.5927734375,-252.7916717529297,
83,7049,2631.299560546875,-253.6666717529297,
83,7055,,,-272.22100830078125
84,7099,1425.0550537109375,-258.29168701171875,
84,7139,,,-272.22100830078125
85,7149,4192.5791015625,-254.7916717529297,
85,7199,4753.611328125,-252.9166717529297,
85,7223,,,-272.22100830078125
86,7249,4458.2919921875,-255.1666717529297,
86,7299,3606.56201171875,-249.625,
86,7307,,,-272.22100830078125
87,7349,5948.07763671875,-249.20834350585938,
87,7391,,,-272.22100830078125
88,7399,3652.069091796875,-254.375,
88,7449,5175.9423828125,-251.9166717529297,
88,7475,,,-272.22100830078125
89,7499,4721.8505859375,-248.5,
89,7549,1953.15234375,-260.7083435058594,
89,7559,,,-272.22100830078125
90,7599,3756.328125,-247.83334350585938,
90,7643,,,-272.22100830078125
91,7649,4207.85009765625,-250.6666717529297,
91,7699,4962.83935546875,-252.0,
91,7727,,,-272.22100830078125
92,7749,3548.787109375,-251.4166717529297,
92,7799,4829.9755859375,-252.70834350585938,
92,7811,,,-272.22100830078125
93,7849,3456.80712890625,-253.4166717529297,
93,7895,,,-272.22100830078125
94,7899,5717.49609375,-250.375,
94,7949,2805.618896484375,-262.66668701171875,
94,7979,,,-272.22100830078125
95,7999,5286.59765625,-249.7916717529297,
95,8049,4421.65576171875,-252.25,
95,8063,,,-272.22100830078125
96,8099,4294.06005859375,-254.33334350585938,
96,8147,,,-272.22100830078125
97,8149,4132.978515625,-251.6666717529297,
97,8199,3463.39453125,-252.58334350585938,
97,8231,,,-272.22100830078125
98,8249,2427.98779296875,-255.0416717529297,
98,8299,5967.0654296875,-253.5,
98,8315,,,-272.22100830078125
99,8349,5396.98388671875,-248.83334350585938,
99,8399,5704.8505859375,-252.625,
99,8399,,,-272.22100830078125
