epoch,step,train/loss,train/reward,val/reward
52,4449,-124.52432250976562,-196.08334350585938,
52,4451,,,-192.4250030517578
53,4499,-103.3438949584961,-196.58334350585938,
53,4535,,,-192.718994140625
54,4549,-165.80746459960938,-191.0416717529297,
54,4599,-131.39236450195312,-194.70834350585938,
54,4619,,,-192.947998046875
55,4649,-167.6245574951172,-193.0416717529297,
55,4699,285.6802062988281,-192.125,
55,4703,,,-192.43099975585938
56,4749,15.877866744995117,-194.625,
56,4787,,,-192.40899658203125
57,4799,-108.93467712402344,-192.1666717529297,
57,4849,178.70135498046875,-194.2916717529297,
57,4871,,,-192.3560028076172
58,4899,-325.7012939453125,-197.1666717529297,
58,4949,-28.986495971679688,-195.83334350585938,
58,4955,,,-192.34300231933594
59,4999,-31.705801010131836,-191.4166717529297,
59,5039,,,-192.82699584960938
60,5049,212.89263916015625,-193.5,
60,5099,155.73715209960938,-193.4166717529297,
60,5123,,,-192.58299255371094
61,5149,-10.519887924194336,-191.08334350585938,
61,5199,-204.7648162841797,-195.875,
61,5207,,,-192.81300354003906
62,5249,-229.8674774169922,-196.5,
62,5291,,,-193.05799865722656
63,5299,-328.77593994140625,-195.4166717529297,
63,5349,-118.05162048339844,-193.5416717529297,
63,5375,,,-192.9219970703125
64,5399,-383.4542236328125,-196.125,
64,5449,131.66026306152344,-192.5416717529297,
64,5459,,,-192.45799255371094
65,5499,-307.4654235839844,-196.7916717529297,
65,5543,,,-192.44000244140625
66,5549,-93.8811264038086,-196.33334350585938,
66,5599,-191.66978454589844,-199.125,
66,5627,,,-193.1269989013672
67,5649,137.55496215820312,-196.1666717529297,
67,5699,-108.98512268066406,-194.75,
67,5711,,,-192.4770050048828
68,5749,-290.617919921875,-194.5,
68,5795,,,-192.5749969482422
69,5799,64.455322265625,-190.625,
69,5849,70.76473236083984,-192.875,
69,5879,,,-192.46099853515625
70,5899,-133.94903564453125,-190.875,
70,5949,-155.14871215820312,-196.08334350585938,
70,5963,,,-192.83099365234375
71,5999,-465.0150146484375,-194.0,
71,6047,,,-192.70599365234375
72,6049,14.40028190612793,-191.7916717529297,
72,6099,-57.330711364746094,-189.7916717529297,
72,6131,,,-192.59800720214844
73,6149,-348.304443359375,-196.33334350585938,
73,6199,-77.26614379882812,-196.375,
73,6215,,,-192.77999877929688
74,6249,-134.1693115234375,-194.1666717529297,
74,6299,-152.31649780273438,-189.875,
74,6299,,,-193.11700439453125
75,6349,-173.8096160888672,-197.7916717529297,
75,6383,,,-192.65199279785156
76,6399,47.42002868652344,-190.08334350585938,
76,6449,-141.59439086914062,-195.5416717529297,
76,6467,,,-192.45899963378906
77,6499,3.5154037475585938,-197.5416717529297,
77,6549,-75.29962158203125,-192.9166717529297,
77,6551,,,-192.74200439453125
78,6599,-81.67886352539062,-190.875,
78,6635,,,-192.6219940185547
79,6649,-108.91325378417969,-192.9166717529297,
79,6699,-146.0159454345703,-194.4166717529297,
79,6719,,,-192.48699951171875
80,6749,-112.70037841796875,-190.95834350585938,
80,6799,-154.0664825439453,-193.375,
80,6803,,,-192.2469940185547
81,6849,38.82596969604492,-193.4166717529297,
81,6887,,,-192.36399841308594
82,6899,62.90642547607422,-192.6666717529297,
82,6949,-122.47100830078125,-192.5416717529297,
82,6971,,,-192.42999267578125
83,6999,54.48352813720703,-190.4166717529297,
83,7049,-105.0594482421875,-191.70834350585938,
83,7055,,,-192.57200622558594
84,7099,-170.0030975341797,-195.75,
84,7139,,,-192.46600341796875
85,7149,150.40957641601562,-192.75,
85,7199,-207.0064697265625,-191.625,
85,7223,,,-192.57699584960938
86,7249,75.333251953125,-192.1666717529297,
86,7299,-295.29864501953125,-196.08334350585938,
86,7307,,,-192.56199645996094
87,7349,-17.045303344726562,-193.1666717529297,
87,7391,,,-192.55499267578125
88,7399,31.987274169921875,-194.5,
88,7449,-169.19920349121094,-192.4166717529297,
88,7475,,,-192.39999389648438
89,7499,-206.8519287109375,-194.6666717529297,
89,7549,-562.5986938476562,-195.08334350585938,
89,7559,,,-192.54200744628906
90,7599,-124.69383239746094,-193.83334350585938,
90,7643,,,-192.85899353027344
91,7649,-137.93807983398438,-194.25,
91,7699,-23.220184326171875,-192.33334350585938,
91,7727,,,-192.88499450683594
92,7749,-286.1044616699219,-194.33334350585938,
92,7799,-113.83132934570312,-191.75,
92,7811,,,-193.28900146484375
93,7849,-55.93717956542969,-189.70834350585938,
93,7895,,,-192.94900512695312
94,7899,-195.3032684326172,-193.625,
94,7949,49.65859603881836,-195.58334350585938,
94,7979,,,-193.25999450683594
95,7999,-62.40568542480469,-192.83334350585938,
95,8049,96.3936996459961,-192.58334350585938,
95,8063,,,-192.53500366210938
96,8099,14.756414413452148,-193.9166717529297,
96,8147,,,-193.58999633789062
97,8149,-87.79082489013672,-193.20834350585938,
97,8199,-63.570762634277344,-193.6666717529297,
97,8231,,,-192.56100463867188
98,8249,-64.08802795410156,-193.08334350585938,
98,8299,-71.212646484375,-190.5416717529297,
98,8315,,,-192.31900024414062
99,8349,-111.21531677246094,-196.4166717529297,
99,8399,-275.87347412109375,-196.75,
99,8399,,,-192.5240020751953
