epoch,step,train/loss,train/reward,val/reward
260,21849,-0.8283513784408569,-33.66666793823242,
260,21899,-2.155226469039917,-33.625,
260,21923,,,-33.29899978637695
261,21949,-13.369890213012695,-33.75,
261,21999,-14.312216758728027,-33.75,
261,22007,,,-33.40399932861328
262,22049,-19.4481201171875,-33.91666793823242,
262,22091,,,-33.369998931884766
263,22099,-18.057353973388672,-33.333335876464844,
263,22149,-19.64089012145996,-33.66666793823242,
263,22175,,,-33.3390007019043
264,22199,-15.178794860839844,-34.41666793823242,
264,22249,8.825519561767578,-32.54166793823242,
264,22259,,,-33.31100082397461
265,22299,-22.393356323242188,-34.083335876464844,
265,22343,,,-33.347999572753906
266,22349,2.0792737007141113,-33.0,
266,22399,-18.410184860229492,-33.29166793823242,
266,22427,,,-33.3650016784668
267,22449,-18.116519927978516,-33.375,
267,22499,-19.824304580688477,-34.79166793823242,
267,22511,,,-33.435001373291016
268,22549,-19.571067810058594,-33.75,
268,22595,,,-33.277000427246094
269,22599,-2.6900253295898438,-33.708335876464844,
269,22649,-7.392333507537842,-33.625,
269,22679,,,-33.31100082397461
270,22699,-8.43648910522461,-33.16666793823242,
270,22749,-9.251262664794922,-34.375,
270,22763,,,-33.327999114990234
271,22799,2.0616836547851562,-33.25,
271,22847,,,-33.29100036621094
272,22849,3.1807944774627686,-33.16666793823242,
272,22899,27.673168182373047,-32.875,
272,22931,,,-33.2400016784668
273,22949,-17.15033531188965,-33.16666793823242,
273,22999,-31.321340560913086,-32.5,
273,23015,,,-33.29600143432617
274,23049,-9.967264175415039,-33.91666793823242,
274,23099,-41.6685791015625,-33.0,
274,23099,,,-33.26100158691406
275,23149,-4.08768367767334,-33.0,
275,23183,,,-33.23699951171875
276,23199,-31.364654541015625,-33.083335876464844,
276,23249,-26.976184844970703,-33.16666793823242,
276,23267,,,-33.23500061035156
277,23299,4.331184387207031,-33.0,
277,23349,-22.1263484954834,-33.25,
277,23351,,,-33.2859992980957
278,23399,-8.295939445495605,-31.95833396911621,
278,23435,,,-33.3120002746582
279,23449,-19.458415985107422,-34.5,
279,23499,-2.1711997985839844,-33.75,
279,23519,,,-33.305999755859375
280,23549,-51.40043258666992,-35.41666793823242,
280,23599,-9.907551765441895,-34.125,
280,23603,,,-33.321998596191406
281,23649,-9.047524452209473,-33.708335876464844,
281,23687,,,-33.3489990234375
282,23699,-7.226844787597656,-34.75,
282,23749,-29.986785888671875,-34.5,
282,23771,,,-33.34600067138672
283,23799,-17.59976577758789,-34.79166793823242,
283,23849,-13.723109245300293,-33.91666793823242,
283,23855,,,-33.349998474121094
284,23899,-11.193602561950684,-32.833335876464844,
284,23939,,,-33.3390007019043
285,23949,-29.65193748474121,-34.333335876464844,
285,23999,-1.5321977138519287,-33.583335876464844,
285,24023,,,-33.34199905395508
286,24049,-37.610408782958984,-34.208335876464844,
286,24099,-7.864774227142334,-33.66666793823242,
286,24107,,,-33.270999908447266
287,24149,-13.781158447265625,-34.91666793823242,
287,24191,,,-33.27899932861328
288,24199,-44.47972869873047,-34.75,
288,24249,-14.492897033691406,-33.25,
288,24275,,,-33.27399826049805
289,24299,-38.12303161621094,-35.16666793823242,
289,24349,-2.4849441051483154,-33.66666793823242,
289,24359,,,-33.42399978637695
290,24399,-11.093372344970703,-35.04166793823242,
290,24443,,,-33.32699966430664
291,24449,5.068627834320068,-32.79166793823242,
291,24499,-7.876851558685303,-33.375,
291,24527,,,-33.47200012207031
292,24549,-18.77962875366211,-34.75,
292,24599,-8.808837890625,-34.04166793823242,
292,24611,,,-33.32400131225586
293,24649,-8.40460205078125,-33.875,
293,24695,,,-33.31100082397461
294,24699,-17.601377487182617,-33.833335876464844,
