ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10
28.0625,8.6875,8.75,12.59375,18.4375,5.34375,25.0625,9.25,20.71875,13.09375
27.375,8.875,9.0,12.65625,18.03125,5.59375,24.03125,8.875,21.90625,13.65625
26.8125,7.9375,8.46875,13.5625,18.34375,6.71875,24.875,9.78125,20.21875,13.28125
28.03125,7.53125,8.8125,12.65625,18.75,5.4375,25.625,7.96875,21.0625,14.125
26.46875,8.8125,8.6875,12.65625,18.3125,5.65625,25.53125,9.40625,20.96875,13.5
27.65625,8.28125,8.84375,13.90625,17.875,5.875,23.875,8.5,21.71875,13.46875
28.0,8.40625,9.15625,12.9375,17.1875,5.78125,25.15625,9.34375,21.40625,12.625
27.96875,7.84375,8.71875,13.25,17.53125,5.9375,25.03125,9.03125,21.3125,13.375
27.9375,8.34375,8.40625,13.53125,17.875,6.46875,24.375,8.75,21.09375,13.21875
28.21875,7.28125,8.875,13.875,18.0,5.53125,25.1875,9.09375,20.65625,13.28125
27.96875,8.28125,8.96875,13.59375,17.3125,6.3125,25.6875,9.25,19.65625,12.96875
27.25,9.0,8.84375,12.8125,18.59375,5.3125,24.59375,9.0625,21.15625,13.375
27.25,8.9375,8.96875,12.34375,17.15625,6.0,25.6875,9.15625,21.34375,13.15625
27.71875,8.875,8.5625,12.53125,17.46875,5.75,25.375,9.40625,21.28125,13.03125
27.75,8.1875,9.21875,12.46875,17.96875,5.65625,25.4375,9.03125,20.75,13.53125
27.53125,8.0,8.4375,11.96875,17.625,5.9375,26.0625,9.28125,20.84375,14.3125
27.28125,8.03125,9.375,12.9375,17.65625,5.78125,25.03125,9.46875,20.125,14.3125
27.9375,8.3125,9.5,12.34375,16.8125,6.03125,25.3125,9.96875,20.5,13.28125
29.15625,7.625,8.5,12.78125,17.78125,5.625,25.53125,9.5625,20.96875,12.46875
28.25,8.5625,9.15625,12.71875,17.625,5.6875,25.40625,9.375,20.6875,12.53125
27.53125,7.875,9.4375,13.21875,17.96875,5.71875,24.53125,8.84375,21.03125,13.84375
28.625,8.1875,8.4375,12.75,16.75,6.46875,25.21875,9.03125,20.5625,13.96875
27.34375,8.4375,9.03125,12.1875,18.4375,6.375,24.0625,8.8125,21.875,13.4375
28.28125,8.21875,8.21875,13.0625,17.21875,5.9375,26.34375,8.6875,20.28125,13.75
27.96875,7.875,9.25,12.90625,17.65625,5.3125,26.15625,9.25,19.78125,13.84375
26.90625,8.84375,9.0,12.375,17.1875,6.46875,26.53125,8.4375,20.5625,13.6875
27.65625,8.8125,9.84375,11.9375,17.4375,6.125,25.8125,9.1875,20.0,13.1875
28.1875,7.84375,8.5,13.125,18.1875,5.75,25.34375,9.125,20.3125,13.625
28.3125,8.28125,9.78125,12.9375,18.09375,5.25,23.875,8.625,20.96875,13.875
26.625,8.8125,8.75,11.71875,18.40625,6.28125,24.625,9.46875,21.5,13.8125
27.375,8.09375,8.84375,12.65625,17.21875,5.9375,26.09375,8.90625,21.34375,13.53125
27.46875,8.84375,9.09375,13.21875,17.4375,5.625,24.5625,8.71875,21.4375,13.59375
27.34375,8.125,8.46875,13.28125,18.59375,6.5625,24.40625,8.4375,21.75,13.03125
28.21875,7.46875,8.875,13.4375,17.84375,5.78125,25.53125,8.84375,20.53125,13.46875
26.90625,9.03125,8.65625,12.78125,17.625,5.09375,24.65625,9.03125,22.0625,14.15625
27.5,8.09375,8.3125,12.375,18.59375,5.53125,25.5625,9.65625,20.46875,13.90625
26.53125,7.875,8.3125,12.3125,17.21875,5.875,25.75,8.9375,23.09375,14.09375
28.1875,8.96875,9.4375,13.28125,17.0,6.0625,24.125,9.03125,20.625,13.28125
28.09375,8.34375,8.0,12.875,18.15625,5.90625,24.28125,9.25,22.0625,13.03125
27.75,8.34375,8.65625,11.9375,17.6875,5.8125,25.40625,9.28125,21.15625,13.96875
26.5,8.9375,9.15625,12.59375,17.65625,6.46875,26.15625,9.3125,20.40625,12.8125
27.75,8.40625,8.46875,12.53125,18.25,6.625,24.8125,8.34375,21.09375,13.71875
27.65625,8.40625,7.90625,13.0625,19.0,5.78125,24.5625,9.53125,20.625,13.46875
28.03125,8.5,9.09375,12.78125,17.3125,5.59375,25.0625,9.125,20.59375,13.90625
27.625,7.9375,8.59375,12.8125,17.71875,6.28125,24.78125,8.46875,21.84375,13.9375
27.5625,8.5,9.28125,11.90625,17.34375,5.3125,25.46875,8.84375,22.03125,13.75
28.1875,7.65625,8.8125,12.75,17.59375,5.625,24.59375,9.5625,22.09375,13.125
28.5,7.8125,9.40625,13.1875,17.8125,5.84375,25.375,7.5625,20.65625,13.84375
28.0625,8.875,8.375,13.21875,17.53125,5.875,24.25,9.03125,21.3125,13.46875
27.4375,8.0,9.0,13.0,17.46875,6.21875,25.3125,9.0625,21.0625,13.4375
27.53125,8.03125,8.375,11.78125,18.15625,7.03125,25.46875,9.125,20.75,13.75
27.09375,8.4375,8.65625,13.875,15.90625,5.96875,25.96875,9.34375,20.9375,13.8125
27.71875,8.75,8.90625,12.40625,17.1875,5.96875,25.4375,8.28125,20.5,14.84375
25.78125,8.28125,9.40625,13.46875,17.125,5.5,25.0625,9.90625,21.46875,14.0
27.40625,8.65625,9.09375,12.90625,18.15625,6.09375,23.71875,9.71875,21.09375,13.15625
27.5,9.34375,8.71875,12.65625,17.875,5.8125,23.75,9.5,21.15625,13.6875
28.3125,8.1875,8.6875,12.625,17.625,5.90625,25.1875,9.5,21.21875,12.75
26.84375,7.5,9.625,12.71875,18.5,6.15625,24.21875,9.75,21.6875,13.0
27.625,8.40625,9.03125,13.03125,17.34375,5.40625,24.4375,9.375,21.71875,13.625
28.59375,8.71875,8.5,12.5625,17.84375,5.625,25.28125,8.28125,19.96875,14.625
26.71875,7.875,9.9375,12.875,17.59375,5.875,24.5625,9.53125,21.625,13.40625
27.15625,8.78125,8.25,13.6875,17.5625,5.6875,23.96875,9.625,21.5625,13.71875
26.65625,8.4375,8.125,13.0,18.65625,5.46875,24.5,9.09375,21.8125,14.25
27.3125,8.0625,9.84375,13.21875,16.53125,5.65625,25.8125,8.8125,20.96875,13.78125
28.125,8.4375,9.59375,12.0625,18.4375,5.5,24.59375,8.78125,21.125,13.34375
26.3125,7.46875,8.03125,13.03125,18.3125,6.1875,25.75,8.84375,21.8125,14.25
26.78125,8.25,9.28125,13.09375,16.5,6.03125,26.0,9.40625,21.03125,13.625
27.34375,7.65625,8.53125,13.0625,16.625,6.3125,25.6875,9.6875,21.25,13.84375
28.28125,8.09375,9.1875,13.40625,17.0625,5.78125,25.03125,8.78125,21.03125,13.34375
28.71875,8.15625,8.34375,12.125,17.46875,5.5625,25.875,9.3125,20.3125,14.125
27.15625,7.71875,9.0625,12.1875,18.90625,5.53125,25.375,9.34375,21.375,13.34375
27.40625,8.28125,7.78125,12.0,18.21875,6.09375,25.71875,10.15625,21.1875,13.15625
27.125,8.0,9.34375,12.59375,17.65625,5.90625,25.0,9.375,22.5625,12.4375
28.09375,8.375,8.75,13.0,17.84375,6.15625,24.0625,8.71875,21.03125,13.96875
26.875,8.46875,8.6875,12.71875,18.15625,6.03125,25.25,8.78125,22.15625,12.875
29.15625,7.4375,9.28125,12.21875,17.75,5.96875,25.71875,8.53125,19.8125,14.125
26.78125,7.78125,8.1875,13.125,17.90625,5.9375,25.5,9.21875,21.96875,13.59375
28.5,8.28125,9.40625,13.5,17.40625,5.53125,25.375,9.09375,19.75,13.15625
27.1875,9.09375,8.875,12.9375,16.78125,5.8125,25.15625,9.71875,20.96875,13.46875
26.5625,7.71875,8.625,13.34375,16.78125,5.71875,25.71875,9.03125,23.0625,13.4375
27.375,8.125,8.3125,12.875,16.875,5.8125,25.625,9.96875,21.3125,13.71875
26.78125,8.28125,9.03125,12.875,16.96875,5.625,25.09375,9.5,22.21875,13.625
26.71875,8.5625,8.09375,13.5625,17.75,5.625,26.0625,8.59375,21.46875,13.5625
27.21875,7.9375,8.59375,12.75,17.75,5.78125,25.4375,9.03125,22.0,13.5
28.1875,7.96875,8.375,12.9375,18.53125,5.375,24.9375,8.125,21.96875,13.59375
27.21875,8.59375,7.96875,12.9375,17.90625,6.09375,25.0625,8.53125,22.25,13.4375
27.46875,8.5,9.4375,13.0625,17.1875,5.6875,24.90625,9.125,21.28125,13.34375
27.625,8.4375,8.3125,12.40625,19.4375,6.28125,24.59375,9.03125,20.375,13.5
27.78125,7.46875,9.71875,13.90625,17.96875,5.5,24.90625,7.875,20.84375,14.03125
26.9375,9.125,8.75,12.6875,17.8125,6.0625,24.09375,9.03125,21.65625,13.84375
28.09375,7.625,8.53125,13.1875,17.5,5.78125,25.90625,8.15625,20.84375,14.375
28.46875,7.625,8.5625,12.875,17.625,6.15625,25.625,9.65625,20.71875,12.6875
27.15625,8.28125,8.9375,13.125,17.96875,5.5625,25.375,8.96875,21.25,13.375
28.34375,7.9375,8.46875,12.84375,17.46875,5.5,25.65625,8.90625,21.84375,13.03125
28.28125,7.875,8.5625,13.5,18.59375,5.4375,24.4375,9.3125,21.46875,12.53125
28.125,8.28125,9.28125,12.90625,17.59375,5.71875,25.1875,8.8125,21.375,12.71875
27.90625,7.625,8.09375,13.3125,18.53125,5.90625,24.21875,9.1875,22.3125,12.90625
28.40625,7.65625,8.53125,12.53125,17.46875,5.375,25.5,9.28125,21.28125,13.96875
27.1875,8.4375,8.65625,12.9375,17.0,5.96875,25.34375,9.5625,22.0,12.90625
28.125,7.8125,8.78125,13.0625,17.28125,6.0625,24.875,9.28125,21.09375,13.625
28.34375,7.75,8.125,12.84375,18.6875,5.90625,26.0,8.53125,20.90625,12.90625
27.5625,8.0,9.28125,12.1875,18.03125,5.53125,25.40625,9.375,21.9375,12.6875
27.5625,7.5625,9.03125,12.875,18.6875,6.3125,24.125,8.53125,21.9375,13.375
27.96875,8.25,8.4375,13.03125,17.84375,6.25,25.28125,8.625,20.75,13.5625
26.5625,8.625,8.59375,13.90625,17.96875,5.71875,24.25,10.28125,20.8125,13.28125
27.5,8.9375,7.875,13.375,17.6875,5.5625,25.65625,9.375,20.65625,13.375
26.625,8.71875,9.125,13.34375,17.59375,6.4375,23.84375,9.5,21.75,13.0625
27.3125,7.75,9.1875,12.6875,17.125,6.5625,25.65625,8.90625,20.90625,13.90625
26.8125,8.9375,8.21875,12.8125,17.9375,6.3125,24.375,9.25,22.28125,13.0625
27.5625,8.25,8.375,13.125,17.4375,5.96875,24.9375,9.03125,21.90625,13.40625
28.3125,8.34375,8.1875,12.84375,16.8125,5.375,26.59375,9.3125,20.53125,13.6875
27.1875,8.4375,9.0,12.84375,17.34375,5.46875,25.03125,8.90625,22.0625,13.71875
28.625,7.25,9.1875,12.59375,17.375,6.0,25.53125,8.5625,21.46875,13.40625
28.21875,7.71875,9.0625,12.96875,17.09375,6.34375,24.625,8.34375,21.34375,14.28125
27.25,8.40625,8.6875,13.15625,16.75,5.125,27.1875,9.15625,21.0,13.28125
27.71875,8.0625,8.34375,12.8125,17.96875,6.0625,25.3125,9.6875,20.5625,13.46875
27.90625,7.4375,9.0,11.4375,17.4375,5.0625,25.28125,10.1875,22.59375,13.65625
27.1875,8.375,8.59375,11.15625,17.375,6.09375,25.53125,9.6875,22.0625,13.9375
27.28125,8.46875,8.5625,12.375,19.0,5.90625,24.5,9.125,20.625,14.15625
28.40625,7.96875,8.71875,13.5625,16.28125,5.78125,25.53125,9.6875,20.96875,13.09375
27.125,7.5625,9.1875,13.53125,17.9375,6.4375,24.90625,8.4375,20.53125,14.34375
27.5,8.75,9.0625,12.25,17.96875,5.96875,25.71875,9.21875,20.1875,13.375
27.59375,8.65625,8.84375,12.5,17.09375,6.0625,25.8125,8.875,20.625,13.9375
27.5,8.1875,8.875,12.625,17.40625,5.5,24.875,9.03125,22.15625,13.84375
28.96875,7.6875,8.78125,12.8125,17.1875,5.84375,24.96875,9.0625,21.125,13.5625
26.75,8.0625,9.25,12.9375,18.46875,6.53125,23.75,9.71875,21.09375,13.4375
28.03125,7.875,8.65625,13.53125,17.5,5.5,24.375,9.53125,21.5625,13.4375
28.34375,8.25,8.4375,12.21875,17.53125,5.78125,25.40625,9.71875,21.3125,13.0
26.8125,7.78125,8.8125,13.03125,16.875,6.21875,26.3125,9.125,21.21875,13.8125
27.78125,8.78125,9.03125,12.25,18.125,6.03125,25.78125,9.1875,19.8125,13.21875
27.625,7.6875,8.4375,13.6875,17.0625,5.53125,26.6875,9.1875,21.125,12.96875
26.53125,8.3125,8.65625,13.03125,18.65625,5.59375,24.625,9.21875,21.25,14.125
27.46875,8.0,8.96875,13.25,17.09375,6.34375,24.40625,9.25,21.90625,13.3125
28.375,7.65625,8.15625,13.03125,17.84375,6.03125,24.84375,8.96875,20.9375,14.15625
27.9375,7.6875,8.34375,13.09375,18.53125,5.53125,24.78125,9.59375,21.03125,13.46875
26.84375,8.8125,8.21875,12.6875,17.78125,5.625,25.34375,9.65625,21.5625,13.46875
27.65625,8.15625,8.0,12.8125,17.53125,5.9375,25.59375,8.6875,21.375,14.25
27.5625,8.09375,8.5625,12.5,18.59375,5.53125,24.6875,9.40625,21.34375,13.71875
27.78125,8.15625,8.5625,12.59375,18.375,5.3125,25.84375,9.46875,20.8125,13.09375
26.28125,8.65625,8.21875,13.28125,18.1875,5.9375,25.0625,9.4375,21.4375,13.5
26.4375,8.0625,8.75,12.65625,17.1875,5.96875,25.84375,9.5,21.96875,13.625
28.21875,8.4375,8.21875,12.625,19.0,5.21875,24.59375,8.75,21.46875,13.46875
27.5625,7.6875,9.65625,12.1875,17.4375,6.3125,25.25,8.9375,20.96875,14.0
26.71875,7.34375,9.09375,12.78125,18.0625,6.0,25.3125,10.15625,21.15625,13.375
28.21875,8.28125,8.25,12.875,17.78125,5.6875,25.4375,8.78125,21.0,13.6875
28.15625,8.6875,7.5625,12.84375,17.65625,5.46875,25.71875,8.65625,21.09375,14.15625
26.1875,8.65625,9.625,12.8125,18.40625,6.46875,24.46875,8.875,20.90625,13.59375
28.59375,8.0,8.40625,13.0,17.46875,6.59375,24.90625,9.15625,21.0,12.875
27.84375,8.1875,8.78125,13.4375,17.15625,6.15625,26.0,9.5,19.71875,13.21875
27.5625,7.6875,9.3125,12.90625,17.28125,6.15625,24.8125,9.25,21.90625,13.125
28.0,7.84375,8.8125,12.5,18.34375,6.21875,24.78125,9.1875,20.03125,14.28125
26.6875,9.0625,8.6875,14.0,18.15625,6.65625,24.15625,9.28125,20.125,13.1875
27.4375,8.3125,7.96875,12.75,17.5625,6.375,26.59375,8.84375,20.5625,13.59375
27.0,8.1875,7.875,13.40625,17.875,6.25,26.09375,9.5625,20.28125,13.46875
27.125,8.0625,8.46875,13.8125,17.9375,5.875,24.90625,9.1875,20.53125,14.09375
28.1875,7.625,8.15625,12.6875,17.0,6.0,25.71875,8.84375,21.875,13.90625
28.125,8.03125,8.46875,12.75,18.34375,5.40625,25.96875,8.875,20.53125,13.5
27.84375,8.1875,8.59375,13.40625,16.9375,6.0,25.4375,9.15625,20.875,13.5625
28.09375,9.09375,9.1875,13.15625,17.65625,5.3125,24.625,9.03125,20.53125,13.3125
27.84375,7.9375,8.78125,13.0625,18.21875,6.03125,25.125,9.15625,20.875,12.96875
27.15625,7.71875,9.09375,12.46875,17.21875,5.8125,25.71875,9.4375,22.03125,13.34375
27.96875,8.34375,9.3125,13.0,17.625,5.9375,24.71875,8.9375,21.34375,12.8125
27.875,8.5625,8.53125,13.53125,17.375,6.09375,24.46875,8.625,21.5,13.4375
26.84375,7.84375,8.4375,13.28125,17.9375,5.625,25.53125,8.71875,21.84375,13.9375
28.40625,8.21875,9.46875,13.1875,16.65625,5.59375,24.84375,8.90625,21.46875,13.25
28.875,8.6875,8.75,13.3125,16.78125,6.03125,24.875,8.75,21.15625,12.78125
28.25,7.96875,8.4375,12.5,18.15625,5.375,25.125,8.78125,21.9375,13.46875
27.46875,6.46875,9.09375,12.96875,18.53125,5.3125,25.0625,9.09375,22.15625,13.84375
27.09375,7.59375,9.15625,13.15625,17.28125,5.875,26.0,7.75,21.625,14.46875
26.78125,7.625,9.59375,14.03125,17.53125,6.28125,25.03125,8.71875,21.15625,13.25
26.1875,8.5625,9.46875,13.53125,17.5625,6.15625,24.25,8.65625,21.53125,14.09375
27.625,8.0,8.4375,12.6875,18.28125,6.15625,25.28125,9.1875,20.84375,13.5
26.53125,8.125,9.375,12.4375,17.65625,6.28125,25.5625,9.0625,20.9375,14.03125
27.625,7.6875,9.0,12.90625,17.59375,5.625,25.15625,9.125,21.875,13.40625
27.5,7.28125,8.75,12.0625,18.03125,6.25,26.78125,10.21875,20.625,12.5
27.90625,7.96875,8.4375,12.71875,17.625,5.59375,24.875,8.875,22.34375,13.65625
28.78125,8.28125,9.4375,13.625,17.625,5.25,24.25,8.65625,21.59375,12.5
27.15625,9.34375,8.65625,12.84375,17.125,6.0,24.1875,9.4375,21.90625,13.34375
27.34375,8.25,8.28125,12.875,17.625,5.625,25.5,9.46875,21.375,13.65625
28.65625,7.84375,8.53125,13.5625,18.34375,5.9375,24.46875,8.71875,20.71875,13.21875
27.1875,8.34375,9.21875,12.09375,16.8125,6.125,25.6875,9.4375,21.4375,13.65625
27.59375,8.21875,8.5,13.46875,17.46875,5.59375,25.3125,9.34375,21.1875,13.3125
27.375,8.40625,9.03125,13.59375,18.0,5.84375,24.1875,9.625,20.5625,13.375
26.875,8.28125,8.5625,12.53125,17.9375,5.875,24.6875,9.4375,21.78125,14.03125
27.625,8.1875,8.78125,13.25,16.84375,5.59375,25.6875,9.25,20.9375,13.84375
26.5625,8.53125,9.21875,12.90625,17.875,5.875,25.125,8.6875,22.28125,12.9375
26.78125,8.125,9.40625,12.15625,17.65625,5.59375,25.1875,9.25,22.03125,13.8125
28.125,8.375,8.71875,13.0,17.46875,5.5,24.46875,8.96875,21.5,13.875
27.96875,7.75,9.46875,12.875,18.4375,4.96875,25.4375,9.0625,21.46875,12.5625
27.6875,7.75,9.3125,13.28125,18.4375,6.34375,24.75,9.15625,20.28125,13.0
27.59375,7.78125,9.5625,12.84375,16.09375,6.0,25.75,9.1875,22.03125,13.15625
26.53125,8.78125,8.75,11.96875,18.5625,5.40625,26.5625,9.625,19.96875,13.84375
27.71875,8.53125,9.28125,12.96875,16.96875,6.34375,24.71875,8.59375,21.4375,13.4375
27.59375,7.9375,8.46875,12.9375,17.53125,6.1875,26.125,9.65625,21.0625,12.5
27.0625,7.9375,8.84375,13.40625,17.78125,5.90625,24.90625,8.90625,21.875,13.375
28.84375,7.96875,9.46875,13.3125,18.71875,5.78125,22.96875,9.15625,21.03125,12.75
28.59375,8.03125,8.4375,12.125,16.84375,6.25,25.75,9.125,21.09375,13.75
27.1875,7.375,8.96875,12.375,17.125,6.40625,25.4375,9.5,21.875,13.75
27.65625,7.25,9.875,14.25,17.3125,6.25,25.65625,9.1875,19.75,12.8125
28.0625,8.09375,9.375,12.96875,17.53125,6.09375,24.65625,9.28125,21.3125,12.625
28.875,8.46875,7.9375,12.21875,17.53125,5.625,25.78125,9.1875,20.1875,14.1875
27.25,7.9375,8.875,12.625,18.1875,5.875,25.03125,8.375,21.125,14.71875
28.0,8.0,8.15625,11.84375,17.71875,5.90625,26.875,9.25,20.875,13.375
27.125,8.53125,8.34375,13.59375,17.0625,6.03125,25.5625,8.75,20.96875,14.03125
28.09375,8.21875,8.84375,12.8125,18.28125,5.46875,25.71875,8.78125,20.3125,13.46875
27.0625,8.5625,8.59375,12.28125,18.28125,5.96875,26.0625,9.03125,20.1875,13.96875
27.53125,8.125,9.03125,13.5,17.75,5.9375,24.5,9.0625,21.28125,13.28125
