min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix
112.0,118.0625,130.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.46875,133.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.59375,133.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.1875,127.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.28125,129.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,119.09375,131.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,119.46875,142.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.75,133.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,118.625,134.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,119.96875,132.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,118.25,137.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.8125,127.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.0,126.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,116.5,131.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,116.46875,124.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,118.0,129.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,118.4375,139.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.125,130.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,118.53125,135.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,117.65625,132.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,118.40625,129.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,118.53125,128.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
112.0,119.03125,132.0,0,9,9,0.28125,0.0,0.28125,0.005113636363636364,0.0,0.005113636363636364,31,96.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
