ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15
22.8125,37.75,13.4375,16.5625,27.09375,19.25,26.15625,11.9375,25.71875,34.3125,0.0,0.0,4.96875,0.0,0.0
20.96875,39.9375,13.5,15.8125,27.375,19.15625,25.6875,12.0625,24.53125,35.4375,0.0,0.0,5.53125,0.0,0.0
23.3125,39.03125,13.71875,14.78125,27.625,18.65625,26.03125,11.9375,25.3125,34.34375,0.0,0.0,5.25,0.0,0.0
23.0625,37.28125,12.65625,16.5625,27.1875,18.125,26.9375,11.8125,25.75,35.3125,0.0,0.0,5.3125,0.0,0.0
22.5625,38.5625,13.46875,14.5,27.375,18.84375,26.8125,12.03125,25.65625,34.96875,0.0,0.0,5.21875,0.0,0.0
21.5625,39.1875,13.09375,16.25,28.4375,20.0625,24.78125,11.9375,24.09375,35.96875,0.0,0.0,4.625,0.0,0.0
22.25,39.0625,13.53125,15.0,26.875,18.65625,27.21875,12.53125,24.78125,34.46875,0.0,0.0,5.625,0.0,0.0
22.15625,40.28125,13.34375,15.0625,25.4375,19.125,26.84375,11.09375,23.84375,37.28125,0.0,0.0,5.53125,0.0,0.0
22.03125,38.5625,12.8125,14.78125,26.03125,20.125,26.625,12.90625,24.90625,35.5,0.0,0.0,5.71875,0.0,0.0
21.9375,39.21875,13.75,15.6875,27.375,20.03125,26.875,11.71875,24.09375,34.03125,0.0,0.0,5.28125,0.0,0.0
22.03125,38.53125,13.5625,14.875,26.71875,18.65625,26.96875,12.53125,24.84375,35.6875,0.0,0.0,5.59375,0.0,0.0
23.78125,37.75,13.84375,15.53125,27.15625,19.90625,26.90625,11.8125,24.53125,34.3125,0.0,0.0,4.46875,0.0,0.0
22.15625,37.75,13.34375,15.40625,26.1875,19.25,26.4375,11.9375,24.84375,37.0625,0.0,0.0,5.625,0.0,0.0
21.3125,38.59375,14.40625,15.375,27.71875,18.90625,26.59375,12.3125,24.46875,34.75,0.0,0.0,5.5625,0.0,0.0
21.3125,38.6875,13.59375,15.8125,27.0,19.21875,26.59375,12.125,24.59375,35.96875,0.0,0.0,5.09375,0.0,0.0
22.4375,38.875,14.03125,15.71875,27.1875,19.09375,25.5,11.46875,24.125,36.0625,0.0,0.0,5.5,0.0,0.0
22.03125,40.34375,13.59375,15.5,27.09375,18.4375,26.0625,10.96875,24.90625,35.90625,0.0,0.0,5.15625,0.0,0.0
21.90625,37.65625,12.90625,15.1875,27.90625,19.5,26.09375,12.3125,26.03125,35.0625,0.0,0.0,5.4375,0.0,0.0
22.625,38.90625,12.4375,15.03125,26.96875,19.0,26.0625,12.96875,24.84375,35.625,0.0,0.0,5.53125,0.0,0.0
21.59375,38.65625,13.6875,15.90625,26.59375,19.0,27.3125,11.71875,24.75,35.375,0.0,0.0,5.40625,0.0,0.0
22.09375,38.84375,13.9375,15.40625,26.8125,18.75,26.25,12.25,24.125,36.0625,0.0,0.0,5.46875,0.0,0.0
22.34375,37.875,12.71875,16.40625,27.46875,18.21875,25.65625,11.5,25.28125,37.375,0.0,0.0,5.15625,0.0,0.0
21.03125,38.6875,13.96875,15.5,26.46875,18.3125,26.1875,12.625,25.9375,35.84375,0.0,0.0,5.4375,0.0,0.0
23.25,38.9375,13.03125,15.09375,26.5625,18.96875,25.6875,12.21875,24.09375,37.03125,0.0,0.0,5.125,0.0,0.0
22.0,39.34375,13.65625,15.1875,26.125,19.375,25.90625,12.46875,24.5625,35.96875,0.0,0.0,5.40625,0.0,0.0
22.21875,37.71875,14.03125,15.65625,26.46875,19.4375,26.875,12.28125,24.71875,35.125,0.0,0.0,5.46875,0.0,0.0
22.9375,39.15625,13.28125,16.28125,26.21875,18.53125,25.875,12.375,24.96875,35.375,0.0,0.0,5.0,0.0,0.0
21.53125,38.65625,14.78125,15.1875,26.28125,19.09375,26.84375,11.28125,25.46875,35.65625,0.0,0.0,5.21875,0.0,0.0
21.59375,39.75,14.21875,15.3125,26.9375,18.90625,25.8125,11.0625,25.25,35.90625,0.0,0.0,5.25,0.0,0.0
21.96875,39.3125,13.75,15.375,27.40625,18.84375,26.84375,11.84375,24.3125,34.96875,0.0,0.0,5.375,0.0,0.0
21.5625,39.65625,12.78125,16.09375,26.90625,19.53125,26.5,12.125,23.8125,35.8125,0.0,0.0,5.21875,0.0,0.0
22.125,39.625,13.6875,15.9375,25.34375,18.8125,26.6875,11.625,26.0625,35.0,0.0,0.0,5.09375,0.0,0.0
22.5,38.8125,12.5,16.46875,26.5,19.5625,26.15625,11.03125,24.4375,36.71875,0.0,0.0,5.3125,0.0,0.0
20.34375,40.0625,13.03125,14.8125,26.59375,19.125,26.65625,12.28125,25.0,35.84375,0.0,0.0,6.25,0.0,0.0
22.09375,40.1875,13.0,15.9375,26.8125,19.25,25.09375,11.875,25.6875,34.75,0.0,0.0,5.3125,0.0,0.0
23.0,38.34375,12.71875,14.9375,26.8125,18.8125,27.03125,12.0,25.3125,35.5,0.0,0.0,5.53125,0.0,0.0
22.625,38.4375,13.875,15.46875,25.9375,19.84375,25.53125,12.5,24.6875,35.75,0.0,0.0,5.34375,0.0,0.0
22.90625,38.03125,12.6875,14.96875,27.40625,18.65625,26.625,12.84375,24.71875,35.6875,0.0,0.0,5.46875,0.0,0.0
21.75,39.21875,12.875,14.5,26.96875,18.625,27.21875,12.15625,26.8125,34.15625,0.0,0.0,5.71875,0.0,0.0
21.4375,40.09375,14.0625,15.21875,26.625,19.65625,25.21875,11.75,25.09375,35.28125,0.0,0.0,5.5625,0.0,0.0
22.125,38.46875,12.78125,15.65625,27.15625,19.5625,25.96875,12.0,25.4375,35.40625,0.0,0.0,5.4375,0.0,0.0
22.9375,38.78125,13.25,15.96875,27.5625,19.0,25.59375,11.59375,25.5625,34.6875,0.0,0.0,5.0625,0.0,0.0
21.03125,40.8125,14.8125,15.5625,26.84375,18.71875,25.59375,11.9375,23.78125,35.59375,0.0,0.0,5.3125,0.0,0.0
21.90625,38.25,13.84375,15.0625,27.3125,19.40625,26.78125,11.53125,24.625,36.46875,0.0,0.0,4.8125,0.0,0.0
22.15625,39.5,13.75,16.15625,27.03125,19.0,25.8125,12.09375,24.9375,34.4375,0.0,0.0,5.125,0.0,0.0
23.53125,38.46875,12.75,15.34375,26.125,19.78125,27.15625,12.5625,24.28125,34.8125,0.0,0.0,5.1875,0.0,0.0
22.15625,38.15625,13.34375,14.84375,27.21875,18.6875,27.96875,12.1875,25.21875,34.625,0.0,0.0,5.59375,0.0,0.0
21.0625,40.0,13.90625,15.40625,27.09375,18.84375,27.1875,11.59375,23.59375,35.96875,0.0,0.0,5.34375,0.0,0.0
22.96875,38.1875,14.09375,16.0,26.15625,19.28125,26.125,12.1875,25.3125,33.8125,0.0,0.0,5.875,0.0,0.0
21.5,40.25,13.375,15.21875,27.21875,18.8125,26.25,12.15625,23.84375,35.71875,0.0,0.0,5.65625,0.0,0.0
22.46875,39.90625,13.375,14.78125,26.6875,19.65625,26.75,12.1875,23.40625,35.59375,0.0,0.0,5.1875,0.0,0.0
21.96875,40.78125,13.625,16.28125,26.96875,18.78125,26.21875,11.375,25.125,34.0625,0.0,0.0,4.8125,0.0,0.0
21.625,37.6875,14.03125,14.75,26.875,20.34375,24.71875,12.78125,25.90625,36.0625,0.0,0.0,5.21875,0.0,0.0
21.375,41.21875,13.28125,14.5625,25.78125,19.3125,25.625,11.25,24.9375,36.5625,0.0,0.0,6.09375,0.0,0.0
23.3125,38.71875,13.96875,16.28125,27.21875,19.15625,24.46875,11.8125,24.9375,35.28125,0.0,0.0,4.84375,0.0,0.0
21.90625,38.59375,13.0,16.0625,27.09375,19.125,26.90625,11.34375,23.75,36.90625,0.0,0.0,5.3125,0.0,0.0
22.96875,40.15625,13.21875,15.09375,27.21875,19.25,25.40625,12.4375,25.03125,34.1875,0.0,0.0,5.03125,0.0,0.0
21.78125,38.46875,12.875,15.71875,27.53125,18.84375,26.25,11.8125,26.03125,35.25,0.0,0.0,5.4375,0.0,0.0
21.625,38.84375,13.71875,15.65625,26.78125,19.125,26.375,12.46875,25.5625,34.53125,0.0,0.0,5.3125,0.0,0.0
21.875,39.28125,12.59375,15.5625,26.71875,18.875,27.875,12.71875,23.75,35.4375,0.0,0.0,5.3125,0.0,0.0
22.03125,37.6875,13.125,14.375,27.40625,18.375,26.03125,12.6875,25.84375,36.75,0.0,0.0,5.6875,0.0,0.0
22.625,40.40625,13.84375,14.78125,25.65625,20.03125,25.65625,11.625,24.6875,35.5625,0.0,0.0,5.125,0.0,0.0
22.1875,39.28125,13.34375,16.34375,26.25,19.40625,25.5625,12.28125,25.09375,34.84375,0.0,0.0,5.40625,0.0,0.0
22.21875,39.125,13.1875,15.5,26.78125,18.875,25.625,12.125,25.25,35.9375,0.0,0.0,5.375,0.0,0.0
21.6875,39.03125,13.78125,16.53125,27.5625,18.75,25.65625,11.125,24.96875,35.8125,0.0,0.0,5.09375,0.0,0.0
21.96875,39.84375,12.96875,15.65625,26.0625,18.71875,26.5,12.0,25.625,35.09375,0.0,0.0,5.5625,0.0,0.0
23.28125,37.90625,13.25,15.1875,27.28125,19.21875,26.9375,12.0625,24.25,35.53125,0.0,0.0,5.09375,0.0,0.0
20.8125,40.1875,13.40625,15.25,26.71875,19.65625,24.6875,12.09375,25.40625,36.34375,0.0,0.0,5.4375,0.0,0.0
21.09375,39.5,14.65625,16.125,25.375,18.5625,26.3125,12.3125,24.96875,35.6875,0.0,0.0,5.40625,0.0,0.0
23.5,39.375,13.375,15.46875,27.0625,19.0625,25.40625,12.8125,23.3125,35.40625,0.0,0.0,5.21875,0.0,0.0
22.0,39.53125,13.0,15.6875,26.625,19.125,26.84375,11.75,24.1875,35.78125,0.0,0.0,5.46875,0.0,0.0
22.1875,39.0625,13.1875,14.71875,26.125,19.8125,25.53125,12.53125,25.25,35.8125,0.0,0.0,5.78125,0.0,0.0
22.28125,38.875,13.15625,14.53125,27.21875,18.96875,26.0,11.40625,25.46875,36.125,0.0,0.0,5.96875,0.0,0.0
22.53125,39.46875,13.71875,15.5,26.4375,18.84375,25.84375,11.75,24.46875,35.9375,0.0,0.0,5.5,0.0,0.0
23.1875,38.71875,13.84375,15.34375,26.53125,18.65625,26.59375,11.9375,24.34375,35.65625,0.0,0.0,5.1875,0.0,0.0
23.375,39.59375,12.84375,14.875,27.0625,19.59375,25.5,12.03125,23.96875,35.625,0.0,0.0,5.53125,0.0,0.0
21.96875,38.96875,14.03125,15.65625,26.90625,19.25,25.8125,12.96875,23.78125,35.3125,0.0,0.0,5.34375,0.0,0.0
21.90625,40.15625,13.59375,15.34375,27.03125,19.34375,26.125,12.0625,24.09375,34.875,0.0,0.0,5.46875,0.0,0.0
22.21875,38.96875,13.28125,15.15625,27.0625,18.9375,26.28125,12.71875,25.4375,34.8125,0.0,0.0,5.125,0.0,0.0
21.375,39.5,14.4375,15.28125,26.96875,19.21875,26.125,12.125,24.84375,34.40625,0.0,0.0,5.71875,0.0,0.0
21.21875,39.21875,13.375,14.625,26.90625,18.75,26.53125,12.125,25.75,36.21875,0.0,0.0,5.28125,0.0,0.0
22.28125,38.53125,13.0625,16.09375,26.875,18.40625,26.0625,11.875,25.40625,36.21875,0.0,0.0,5.1875,0.0,0.0
22.5,38.6875,14.1875,15.78125,27.3125,19.03125,25.53125,12.53125,25.46875,33.625,0.0,0.0,5.34375,0.0,0.0
22.34375,40.25,14.125,15.0,25.8125,18.0,26.0625,12.125,25.84375,35.0625,0.0,0.0,5.375,0.0,0.0
21.84375,39.3125,13.0625,15.53125,26.8125,18.875,26.625,12.625,23.96875,35.46875,0.0,0.0,5.875,0.0,0.0
21.8125,39.75,13.375,15.78125,26.15625,19.46875,26.125,11.75,24.9375,35.46875,0.0,0.0,5.375,0.0,0.0
21.0,39.8125,12.90625,15.3125,27.375,18.71875,26.0,11.71875,24.96875,36.84375,0.0,0.0,5.34375,0.0,0.0
21.03125,39.5,14.4375,14.8125,28.09375,19.03125,26.25,12.40625,24.25,35.15625,0.0,0.0,5.03125,0.0,0.0
22.40625,39.65625,13.46875,14.9375,26.75,19.1875,26.25,12.40625,24.84375,34.25,0.0,0.0,5.84375,0.0,0.0
21.84375,39.21875,13.875,15.0625,27.125,18.34375,26.9375,12.53125,24.28125,35.34375,0.0,0.0,5.4375,0.0,0.0
22.5625,38.84375,12.40625,16.3125,27.03125,19.0625,26.375,12.1875,24.8125,34.90625,0.0,0.0,5.5,0.0,0.0
22.03125,38.78125,13.59375,15.125,27.875,19.03125,26.0,12.6875,24.46875,35.53125,0.0,0.0,4.875,0.0,0.0
21.65625,38.03125,13.65625,15.28125,27.21875,19.3125,25.96875,12.40625,24.53125,36.71875,0.0,0.0,5.21875,0.0,0.0
21.8125,39.59375,13.125,15.21875,26.34375,18.65625,26.09375,12.3125,25.625,35.78125,0.0,0.0,5.4375,0.0,0.0
20.96875,38.84375,14.3125,14.90625,27.5625,19.3125,24.78125,12.1875,24.53125,37.375,0.0,0.0,5.21875,0.0,0.0
22.78125,39.28125,14.78125,14.84375,26.6875,19.90625,25.53125,12.75,24.1875,34.375,0.0,0.0,4.875,0.0,0.0
22.1875,38.96875,13.6875,15.21875,28.34375,19.09375,24.84375,12.53125,25.21875,34.78125,0.0,0.0,5.125,0.0,0.0
20.4375,39.09375,14.09375,15.28125,27.25,18.6875,27.59375,11.1875,25.34375,35.84375,0.0,0.0,5.1875,0.0,0.0
22.8125,38.71875,12.75,16.28125,27.28125,19.46875,26.59375,12.4375,25.0,33.9375,0.0,0.0,4.71875,0.0,0.0
20.53125,39.09375,14.40625,14.65625,26.875,20.1875,25.40625,12.28125,25.1875,35.65625,0.0,0.0,5.71875,0.0,0.0
